id,fips,tmin201701,tmin201702,tmin201703,tmin201704,tmin201705,tmin201706,tmin201707,tmin201708,tmin201709,tmin201710,tmin201711,tmin201712,tmin201801,tmin201802,tmin201803,tmin201804,tmin201805,tmin201806,tmin201807,tmin201808,tmin201809,tmin201810,tmin201811,tmin201812,tmin201901,tmin201902,tmin201903,tmin201904,tmin201905,tmin201906,tmin201907,tmin201908,tmin201909,tmin201910,tmin201911,tmin201912,tmax201701,tmax201702,tmax201703,tmax201704,tmax201705,tmax201706,tmax201707,tmax201708,tmax201709,tmax201710,tmax201711,tmax201712,tmax201801,tmax201802,tmax201803,tmax201804,tmax201805,tmax201806,tmax201807,tmax201808,tmax201809,tmax201810,tmax201811,tmax201812,tmax201901,tmax201902,tmax201903,tmax201904,tmax201905,tmax201906,tmax201907,tmax201908,tmax201909,tmax201910,tmax201911,tmax201912,tavg201701,tavg201702,tavg201703,tavg201704,tavg201705,tavg201706,tavg201707,tavg201708,tavg201709,tavg201710,tavg201711,tavg201712,tavg201801,tavg201802,tavg201803,tavg201804,tavg201805,tavg201806,tavg201807,tavg201808,tavg201809,tavg201810,tavg201811,tavg201812,tavg201901,tavg201902,tavg201903,tavg201904,tavg201905,tavg201906,tavg201907,tavg201908,tavg201909,tavg201910,tavg201911,tavg201912,prec201701,prec201702,prec201703,prec201704,prec201705,prec201706,prec201707,prec201708,prec201709,prec201710,prec201711,prec201712,prec201801,prec201802,prec201803,prec201804,prec201805,prec201806,prec201807,prec201808,prec201809,prec201810,prec201811,prec201812,prec201901,prec201902,prec201903,prec201904,prec201905,prec201906,prec201907,prec201908,prec201909,prec201910,prec201911,prec201912,fips2,name,aland,awater,centroid_x,centroid_y
"57","21113",0.409443165,1.573541391,2.375624672,10.42499486,12.81518316,16.51202261,19.64312092,17.25398777,14.15805851,9.045214564,2.665020896,-3.147235669,-6.029330998,1.394938692,0.757478937,3.927878745,16.4548657,18.66073807,19.13206775,19.19485649,18.15847644,9.234567038,1.020087332,0.353208266,-2.893347209,0.071136743,0.011739875,8.20011775,14.66402432,16.97265213,19.87954372,18.47128237,16.83811041,9.180713318,-0.26155686,0.809665281,8.75853376,13.96370272,14.77327269,22.57810389,24.22552746,28.33676613,30.26700807,28.40967855,26.1302211,21.76016245,14.14105005,7.211951771,4.688902873,12.38910948,11.45399313,16.80919019,28.03524592,29.59219803,30.4652828,29.29233515,27.57584821,20.64987382,10.1078208,8.844903241,5.940096232,10.68697263,11.79718353,20.83511016,25.60834171,27.40635695,31.17696472,30.53396159,31.35677279,22.72570472,11.60153171,10.68768449,4.583988463,7.768622055,8.574448683,16.50154937,18.52035531,22.42439437,24.9550645,22.83183316,20.14413981,15.40268851,8.403035474,2.032358051,-0.670214063,6.892024088,6.105736032,10.36853447,22.24505581,24.12646805,24.79867527,24.24359582,22.86716232,14.94222043,5.563954066,4.599055753,1.523374512,5.379054689,5.9044617,14.51761395,20.13618301,22.18950454,25.52825422,24.50262198,24.0974416,15.95320902,5.669987424,5.748674884,2.922307314,1.638324467,3.070430015,2.097802798,3.95295443,3.505082276,3.422391114,3.081777825,4.000240217,4.41092836,1.923655701,2.097660354,1.879668539,7.163036828,4.411729119,3.52626508,4.492924967,5.749126662,3.808285922,4.274450165,7.729907966,2.97786009,4.311996438,4.203432535,3.401475185,6.282086376,1.905383037,3.468824439,3.080304083,5.961932451,4.103567559,1.969064577,0.304700019,5.044102812,3.687136341,5.519540782,"21113",Jessamine,445871152,6166287,-84.5809535,37.87207359
"59","21117",-0.403342313,0.972458817,1.990589683,9.564855092,11.97139294,15.84446993,19.17875726,17.22674563,14.38186009,9.558698867,2.272421499,-3.863017002,-6.434692146,0.31443021,0.183999804,3.821589099,16.20267577,18.63903303,19.27955702,19.68347858,17.93570083,9.016952193,0.902563164,-0.219373616,-4.062115071,-1.393269037,-0.370135702,7.155869403,13.91823365,16.84651482,20.10716656,18.28749375,16.83935101,8.885906344,-0.488804522,-0.433332688,7.760459536,12.76856123,13.08508594,22.30115397,23.43616603,28.34097274,30.15447199,28.47342122,26.49633497,21.12454,13.05677976,5.826015855,3.641080214,10.40292536,10.08866984,15.67876526,28.26353441,29.542683,30.51952542,29.7384839,27.42409586,20.04713158,8.931899503,8.159200713,4.231525205,8.587347673,10.78858178,20.01456849,24.93087746,27.41781574,31.43475432,30.0168908,30.54277583,21.99036841,10.23907828,9.827109166,3.678558611,6.870510022,7.537837811,15.93300453,17.70377948,22.09272133,24.66661462,22.85008342,20.43909753,15.34161943,7.664600632,0.981499426,-1.396805966,5.358677787,5.136334822,9.750177178,22.23310509,24.09085801,24.89954122,24.71098124,22.67989835,14.53204189,4.917231334,3.969913549,0.084705067,3.597039318,5.20922304,13.58521895,19.42455556,22.13216528,25.77096044,24.15219227,23.69106342,15.43813738,4.875136878,4.696888239,3.323857414,2.563517536,4.236331851,4.476977397,5.104250676,3.82463529,4.088546958,1.559455244,2.368949905,3.690493762,2.961975241,1.708963782,1.942284907,7.43208163,3.306356942,3.62863848,3.304607109,3.263990016,2.99195427,5.462811267,6.59575239,1.306676177,4.862545049,3.816462126,3.977024414,7.448156609,4.53311003,4.625121926,4.093834336,7.163154433,3.309667815,2.955684415,0.511653678,3.109992697,2.713912154,3.199458739,"21117",Kenton,414950497,10577248,-84.5333133,38.93339536
"60","21119",0.772887583,0.582330813,1.671485959,9.498711911,12.09739657,15.30036326,18.54105985,16.84870349,13.56732999,8.305441851,2.258122668,-2.508374784,-6.24565677,1.98830006,0.52709264,3.529605446,15.15055576,17.4234875,18.35273784,18.26671331,18.19289903,8.993187156,0.74499641,0.012979741,-2.494274381,0.502978768,0.107050557,7.159080196,13.91922308,15.93003692,18.7097471,17.47535019,15.77740038,9.027113492,-0.614158742,0.371346162,9.595579816,13.97970234,14.77137494,22.41824526,23.82224771,27.44932296,29.72174938,27.90623487,25.87116671,22.22066799,14.59233229,7.904685687,5.274466107,12.92905274,11.87552439,17.25910908,27.43043975,28.76764821,29.69811583,28.76801411,27.56066506,20.56698113,11.08149924,8.92660201,6.792484027,11.23044567,12.96067221,21.05949238,26.08228851,26.89887731,29.67080218,29.2229925,30.04257556,22.42707946,12.097731,11.16523938,5.184233699,7.281016576,8.22143045,15.95847859,17.95982214,21.37484311,24.13140461,22.37746918,19.71924835,15.26305492,8.425227479,2.698155452,-0.485595331,7.458676402,6.201308515,10.39435726,21.29049775,23.09556786,24.02542683,23.51736371,22.87678204,14.78008414,5.913247823,4.469790876,2.149104823,5.866712217,6.533861382,14.10928629,20.0007558,21.41445712,24.19027464,23.34917134,22.90998797,15.72709647,5.741786128,5.76829277,3.297861352,1.317166379,2.80072301,3.693627554,4.738975653,2.810927477,3.42913545,4.08836207,1.47938903,4.09156485,1.149791924,1.969856599,1.737784418,6.547411928,3.610217215,2.286077401,3.048146363,4.374485296,2.843958725,3.065579528,4.956279473,2.014277766,3.637655875,4.670471753,3.331399277,6.743173392,2.275055868,2.721793779,3.333703525,5.622219538,3.164879975,1.444366021,0.19854393,3.833573509,2.362588379,4.609078085,"21119",Knott,910427757,3453309,-82.9541443,37.3540505
"61","21121",0.787886982,0.202805569,1.56696935,9.166625398,11.76246979,14.9818379,18.57642107,16.82399374,13.21103143,7.415182926,1.780135402,-2.997380223,-6.787838513,2.057202393,0.919969561,3.306221474,14.88165548,17.57266375,18.43862835,18.27430977,18.21318394,8.791054897,0.163061519,0.122088663,-2.529694258,0.603325498,0.079710772,6.773388757,13.63730602,15.94700912,18.88111834,17.64572443,15.43337567,8.465042261,-1.20099054,0.116761615,9.719680057,14.22440348,15.24945176,22.39887607,24.26364099,27.61806834,30.25749709,28.31577287,26.1242615,22.25900487,14.96682193,8.040692498,5.123392474,13.41035031,12.67595151,16.68726885,27.8803811,29.35354579,30.13966789,28.87622025,27.84160869,20.94211875,11.14104908,9.359415817,6.998960682,11.86301323,13.15619564,21.36543031,26.48957025,27.68266832,30.19542551,29.97530933,30.59097466,22.61604625,12.3171148,11.79801181,5.253783519,7.213604523,8.408210553,15.78275073,18.01305539,21.29995312,24.41695908,22.56988331,19.66764646,14.8370939,8.373478668,2.521656138,-0.832223019,7.73377635,6.797960535,9.99674516,21.38101829,23.46310477,24.28914812,23.57526501,23.02739631,14.86658682,5.652055302,4.74075224,2.234633212,6.233169365,6.617953207,14.06940954,20.06343813,21.81483872,24.53827192,23.81051688,23.01217516,15.54054426,5.558062131,5.957386712,3.340705922,1.587708026,3.906859615,5.704891065,5.205015467,4.039351362,3.614204304,4.633787311,1.983653401,4.280421163,1.657527244,2.679888637,1.424015829,8.886771985,3.044584019,3.590680947,3.321657163,5.249896145,3.550404,3.705732202,5.06946942,2.069107924,4.42302664,4.336002266,3.524927934,9.252038007,2.301808513,3.786441968,4.003484439,7.228035766,4.902119201,2.458695882,0.28722434,4.60613224,3.78487782,6.134642493,"21121",Knox,1000508765,3753811,-83.8540428,36.89064995
"62","21123",0.691893453,1.801086843,2.845993386,10.57816952,12.87190792,16.75732268,19.8657999,17.44171239,14.19405096,9.224260672,2.856756355,-2.679947954,-5.731876201,1.422895507,1.371765712,4.024912632,16.61817923,19.12345622,19.52028594,19.54016009,18.18561495,9.38607078,1.078968732,0.60955267,-2.382341563,0.403476229,0.38570225,8.221179742,14.97361912,17.37632947,20.05805709,18.61432986,17.05521693,9.107824749,-0.402683273,0.825898122,9.861123415,14.61017386,15.90535331,23.32082001,25.0616871,28.86789431,31.13240968,29.32133035,27.05250466,22.2420815,14.95187692,7.858075877,5.353778053,12.77620635,12.76859901,17.80304552,28.75330326,30.59437935,31.0820949,30.23577774,28.32903275,21.54998476,11.07620407,9.931686189,7.002647339,11.40889646,12.68000372,21.64982828,26.40492423,28.50846133,31.4936201,31.06174915,31.72231201,22.88525265,11.93073052,11.33234363,5.276508434,8.20563035,9.375673347,16.94949477,18.96679751,22.8126085,25.49910479,23.38152137,20.62327781,15.73317108,8.90431664,2.589063961,-0.189049074,7.099550929,7.070182361,10.91397908,22.68574124,24.85891778,25.30119042,24.88796892,23.25732385,15.46802777,6.077586399,5.27061943,2.310152888,5.906186345,6.532852985,14.93550401,20.68927167,22.9423954,25.77583859,24.83803951,24.38876447,15.9965387,5.764023621,6.079120878,3.955815457,1.730272069,3.773470218,3.28601398,4.878695054,4.069296181,2.881903997,2.365700292,5.975046787,3.711207188,1.305131613,2.270956375,2.088114973,7.331201691,3.82109494,3.044022136,2.79630714,4.889073948,2.812002571,3.13460464,4.781933525,1.706419204,4.341183365,3.303777443,2.819101684,7.206767173,2.246842696,4.277281358,2.98318986,6.919573187,2.142359617,2.312461157,0.274764402,5.350360493,3.783730971,4.447860556,"21123",Larue,677386387,5418290,-85.697929,37.54579517
"58","21115",0.190919982,0.198621775,0.71024857,9.103387293,11.77738635,14.84253278,18.4404326,16.33901755,13.75544223,8.093295153,1.774678409,-3.40133998,-7.002081228,1.190849531,-0.377187975,3.069552029,14.89426053,17.14244196,17.93074728,18.42566045,17.91919295,8.599218037,0.576986718,-0.407731533,-3.049486087,-0.382504322,-1.046791165,6.5137773,13.68747965,15.41375595,18.73306655,16.93061013,14.7585555,8.225767013,-1.33478065,-0.14606883,9.425168706,14.07267667,14.57424328,23.17615788,24.32636493,28.422523,30.41153464,28.7087908,26.37773695,22.72479838,14.55303737,7.771688113,5.284132558,12.76605738,11.4384061,17.36015829,28.49099756,29.59048594,30.62504754,29.70796648,27.99766563,20.72917044,11.01130942,9.097527362,6.463565051,11.13461515,12.84841202,21.65927156,26.5397351,27.74679225,31.08199104,30.26903131,30.94555304,22.99794952,11.94887695,10.98359184,4.808044344,7.135649221,7.642245925,16.13977259,18.05187564,21.63252789,24.42598362,22.52390417,20.06658959,15.40904677,8.163857891,2.185174067,-0.858974335,6.978453454,5.530609064,10.21485516,21.69262904,23.36646395,24.27789741,24.06681347,22.95842929,14.66419424,5.794148072,4.344897914,1.707039482,5.376055412,5.900810428,14.08652443,20.11360738,21.5802741,24.90752879,23.59982072,22.85205427,15.61185826,5.307048148,5.418761505,3.35186169,1.671227844,3.367187284,3.022677712,5.159616448,4.488292171,4.63221788,4.388992138,2.230080436,3.86079828,1.347245304,1.974769872,2.140219792,6.195733039,3.733574213,2.791220127,3.524940412,4.076300121,4.460802453,3.867383311,7.810411182,2.216122999,3.573506269,3.98680117,3.431901947,5.766298305,2.292273608,2.74690653,4.045247925,5.746086134,4.370300339,2.779912523,0.4213473,4.587638488,2.75303412,4.895364053,"21115",Johnson,678468756,5639297,-82.8315164,37.84664403
"63","21125",0.71383592,0.722496665,2.057986358,9.654690533,12.08520366,15.51859759,18.90047397,17.07851051,13.48265713,7.9597808,2.15367292,-2.939373314,-6.543697604,2.12859817,1.080242338,3.65350475,15.40739406,17.81913232,18.73932576,18.42354134,18.11262903,8.840277761,0.408195657,0.235885673,-2.556410558,0.482026511,0.223208927,7.242201799,13.97485192,16.36086889,19.08773323,17.79328207,15.83891651,8.554385636,-0.865156603,0.351935636,9.707121803,14.21050862,15.22120379,22.73241944,24.16336275,27.62915759,30.17125763,28.13427307,25.92609404,22.06902236,14.8987373,7.798302731,5.375806099,13.41809342,12.51983343,17.16578954,27.93377108,29.36052811,30.08316842,28.93255532,27.67755976,20.76696915,10.91485251,9.197192192,6.879227338,11.75613553,12.78406017,21.45570211,26.1363653,27.54165012,30.24022829,30.00223865,30.69623753,22.49075961,12.14131161,11.49503462,5.210478861,7.466502644,8.639595072,16.19355498,18.1242832,21.57387759,24.5358658,22.60639179,19.70437558,15.01440158,8.526205112,2.429464708,-0.583945753,7.773345794,6.800037882,10.40964715,21.67058257,23.58983021,24.41124709,23.67804833,22.8950944,14.80362346,5.661524081,4.716538933,2.16140839,6.119081023,6.503634547,14.34895196,20.05560861,21.9512595,24.66398076,23.89776036,23.26757702,15.52257263,5.638077503,5.923485126,2.647958627,1.152632545,3.396360737,3.939678074,4.639373634,3.188299275,3.270569333,4.284925957,1.813703379,3.669640646,1.207912731,1.960768603,1.015008099,6.876712756,3.05746344,3.194934489,2.371961001,4.795871493,3.254663798,3.054025165,4.19044214,1.780611066,4.007745809,3.744883878,2.731438398,7.487940508,1.542601015,2.920955754,3.024406255,6.468569829,3.563116284,1.758660088,0.162438217,4.056648621,3.089827516,4.960351954,"21125",Laurel,1123945963,25218355,-84.1178058,37.11067052
"64","21127",-0.684024572,-0.456786977,0.234450811,8.248890326,11.00102117,14.3738213,17.7967483,15.65579189,13.04263841,7.44535222,0.892025596,-4.273043223,-7.799116824,0.140241276,-0.982886563,2.394983904,14.29738155,16.57756299,17.39468916,17.85925757,17.13962494,7.819500967,-0.20340383,-1.264315398,-4.030761467,-1.476448883,-1.706687499,5.858336821,12.83516137,14.91131717,18.25772399,16.41891996,14.4364112,7.529212498,-1.991917123,-1.174234253,9.3604723,13.99746146,14.44046248,23.26197471,24.38968755,28.59739458,30.46234041,28.86926724,26.38666694,22.76791955,14.48004054,7.749275689,5.18535906,12.69628245,11.278951,17.2959476,28.64064595,29.71609766,30.81754324,29.88945987,28.0278077,20.75749254,10.97332613,9.156465161,6.303824534,11.14588017,12.77659715,21.76058493,26.55999548,27.81407968,31.34985201,30.40488891,31.00858365,23.048579,11.82531084,10.88134595,4.338223864,6.770337244,7.337456646,15.75543252,17.69535436,21.48560794,24.12954435,22.26252956,19.71465267,15.10663588,7.68603307,1.738116233,-1.306878882,6.418261862,5.148032219,9.845465753,21.46901375,23.14683033,24.1061162,23.87435872,22.58371632,14.28849675,5.384961152,3.946074881,1.136531533,4.834715645,5.534954824,13.80946088,19.69757843,21.36269842,24.803788,23.41190443,22.72249743,15.28889575,4.916696858,4.85355585,3.472380811,1.974577097,3.459821232,2.857499181,5.217062861,4.989256617,4.94094453,3.752882583,2.44541851,3.81830248,1.436308571,1.702641569,2.398555248,6.343426422,3.581632116,3.092216972,3.784821419,4.049077901,4.904252603,4.393205497,8.257039136,2.063921455,3.447422444,3.64708224,3.264816429,5.478544503,2.322525595,2.867045031,4.551237844,5.49803706,4.335672038,3.744200461,0.507725229,4.496756553,2.710838796,4.776667657,"21127",Lawrence,1076385464,11584860,-82.7347417,38.06787088
"65","21129",-0.117359187,0.397732327,1.429274225,9.076768734,11.70709367,15.43378862,18.61557039,16.68614579,13.5196053,8.113676446,1.688639525,-3.256154443,-6.690868261,0.983213484,0.209860304,3.115150623,15.08530809,17.60203437,18.4366358,18.39687433,17.64444911,8.466532613,0.216593459,-0.430162137,-3.27949656,-0.634865503,-0.502656637,6.732824619,13.56023099,16.08690748,18.94851733,17.65394665,15.75759742,8.382233473,-1.019290794,-0.332406321,9.502876321,14.22794994,14.99294126,22.75098178,24.20401848,27.96247901,30.0936349,28.290619,26.21123669,22.23339461,14.69374301,7.771500378,5.488193196,12.77734326,12.07997035,17.28389634,27.88899984,29.27475081,30.08250764,29.23774919,27.62213286,20.86140718,10.88344771,9.101172248,6.53064966,10.98871044,12.58128665,21.21740182,26.01358106,27.55724978,30.37332446,29.77218583,30.21969348,22.39035849,12.00882683,11.01413752,4.692758567,7.312841133,8.211107741,15.91387526,17.95555607,21.69813381,24.35460265,22.48838239,19.86542099,15.17353553,8.191191267,2.257672967,-0.601337532,6.880278374,6.144915325,10.19952348,21.48715396,23.43839259,24.25957172,23.81731176,22.63329099,14.66396989,5.550020583,4.335505055,1.62557655,5.17692247,6.039315008,13.97511322,19.78690603,21.82207863,24.6609209,23.71306624,22.98864545,15.38629598,5.494768019,5.340865598,2.576621445,0.999719633,2.896196066,2.716515936,4.728034647,3.429646681,3.363761705,4.302824946,2.0270933,3.737835617,1.335582492,1.834936746,1.273834726,5.908441478,3.344290397,3.01493555,3.061313211,5.231870617,3.644957074,3.685029489,7.269066151,1.998510455,3.586925725,3.851911488,3.150034317,6.080755008,1.895413625,2.680067525,2.548515687,6.407469728,4.158866204,2.603770661,0.281825678,4.38868062,2.766071031,5.604033389,"21129",Lee,540937712,6215038,-83.7161897,37.59480014
"66","21131",0.175055372,-0.121884673,1.06476444,8.410067227,11.11513256,14.47740771,17.62029363,16.00689877,12.53479643,7.175593889,1.374927798,-3.037528514,-6.621925764,1.334522219,0.196131119,2.792168119,14.0498714,16.65410258,17.48363596,17.31876825,17.12194289,8.144427257,-0.021997751,-0.529171835,-2.947062902,-0.087519066,-0.326524377,6.239931727,12.83643895,15.1465515,17.86935123,16.74970226,14.86321148,8.064056208,-1.276199801,-0.423107797,9.905451206,14.0998292,15.03968332,22.2647926,23.77862259,27.14241553,29.50212192,27.7396373,25.72432303,22.00608629,14.7979052,8.165590994,5.669960793,13.17122428,12.39749457,17.10830597,27.12805986,28.60362391,29.41402079,28.41785887,27.39440401,20.59204145,11.21956244,9.273961551,7.194725948,11.52215497,13.09245017,20.93721448,25.89900906,26.92652566,29.4249601,29.08433532,29.72808683,22.16875347,12.35090608,11.56839665,5.040253289,6.988972261,8.052223879,15.33742992,17.44687758,20.80991162,23.56120777,21.87326803,19.12955973,14.59084009,8.086416499,2.56403124,-0.475982486,7.252873251,6.296812846,9.950237045,20.58896563,22.62886324,23.44882838,22.86831356,22.25817345,14.36823435,5.598782344,4.372394858,2.123831523,5.717317951,6.382962898,13.5885731,19.36772401,21.03653858,23.64715566,22.91701879,22.29564916,15.11640484,5.537353142,5.572644429,3.314117125,1.334021798,3.089895848,4.33558229,4.832100867,3.097436959,3.250060734,4.245207947,1.384695942,4.132950171,1.35055857,2.206616811,1.538800501,7.55044554,3.327397296,2.824919066,3.201808513,5.358213301,3.085422461,3.535145103,4.378964812,1.933184346,3.946541955,4.739893273,3.377839087,7.9292108,2.226259815,3.158485716,3.456948727,6.734637747,3.364973703,1.976520689,0.236829593,4.286316126,2.831464603,5.31948675,"21131",Leslie,1038165209,9230600,-83.381129,37.09407083
"67","21133",0.257347434,-0.091023527,1.098751501,8.649798694,11.28109189,14.47404267,17.529969,16.00782806,12.50595856,7.41626141,1.545200751,-2.950877428,-6.723575682,1.433904212,0.01915751,2.888543083,14.13653497,16.44946619,17.41366954,17.09312783,17.18386381,8.227456406,-0.005528151,-0.687572372,-3.023839067,0.013948067,-0.331492871,6.501742313,13.01999869,15.02919613,17.62649843,16.49467164,14.97961001,8.292966725,-1.174896193,-0.329165883,9.832143965,13.92968345,14.79902725,22.24202148,23.67737605,27.18050042,29.64548062,27.72197835,25.67798089,22.16051656,14.64069725,8.049693927,5.245437256,13.24330224,11.99029262,17.30062041,27.11854207,28.5810496,29.55187541,28.47539743,27.5811945,20.43877731,11.25393604,8.933802962,7.085099183,11.55732566,13.2251969,21.01182912,26.19598729,26.63703516,29.34294441,29.03989877,29.96238236,22.44174795,12.20528355,11.39988746,5.044745699,6.91932996,7.948889377,15.44591009,17.47923397,20.82727155,23.58772481,21.8649032,19.09196973,14.78838898,8.092949,2.549408249,-0.739069213,7.338603226,6.004725065,10.09458175,20.62753852,22.51525789,23.48277248,22.78426263,22.38252915,14.33311686,5.624203944,4.123115295,2.030630058,5.785636861,6.446852013,13.75678571,19.60799299,20.83311565,23.48472142,22.76728521,22.47099619,15.36735734,5.51519368,5.535360791,3.063998793,1.402053556,2.879424149,4.228123779,4.877394542,2.593861776,3.094615056,3.80238979,1.383481577,4.131242507,1.165088798,1.797334327,1.700023469,6.799416655,3.545236726,2.327159587,3.09935362,4.441909758,2.807596715,3.007215815,4.60440119,2.117577735,3.715168355,4.562263729,3.223600411,7.295230923,2.310975339,3.027630835,3.192582647,5.462766669,3.615537166,1.740190595,0.221464044,3.553523071,2.628324418,4.133627742,"21133",Letcher,875192042,2898572,-82.8553148,37.12117718
"68","21135",-0.810525935,0.023294464,0.781065302,8.687717697,11.52693437,14.91401403,18.38939151,15.98452963,13.23216352,8.060606128,0.933998656,-4.360936572,-7.806028795,-0.165996033,-0.646304431,3.106959125,15.20760721,17.58292627,18.19959721,18.78557609,17.43749425,7.956670038,-0.082009328,-1.158388079,-4.494362846,-1.850152657,-1.456647657,5.984728223,13.33362876,15.90398909,19.25483679,17.15072164,15.12046765,7.841822278,-1.728370209,-1.296736001,7.808065445,12.38801338,13.14581442,21.90155094,23.1825141,27.62002371,29.42289669,27.79966799,25.29918323,21.31100668,12.85366429,6.261355058,3.388673308,10.95777589,9.829653525,15.64443234,27.51910632,28.69994018,29.68707092,28.88145962,26.72600605,19.81450877,9.148768693,7.724355752,4.212194478,9.037098212,10.87284698,19.94398342,25.11710434,26.61059555,30.47074206,29.24224401,29.88084558,21.85897716,10.22088756,9.209644228,3.498769755,6.205653924,6.963439862,15.29463432,17.35472423,21.26701887,23.9061441,21.89209881,19.26567338,14.6858064,6.893831473,0.950209243,-2.208677743,5.395889927,4.591674547,9.375695734,21.36335676,23.14143323,23.94333406,23.83351785,22.08175015,13.8855894,4.533379682,3.282983836,-0.141084184,3.593472778,4.708099661,12.96435582,19.22536655,21.25729232,24.86278942,23.19648283,22.50065661,14.85039972,4.246258674,3.956454114,3.716093775,1.924473157,4.395687161,3.314146632,5.335487505,5.212865746,6.578973101,3.391054705,2.866077553,4.158363803,2.017790476,1.663559488,2.138226758,7.739720224,3.608808244,4.102421138,4.195226897,5.258101919,5.455202861,5.325396725,11.33912939,2.317289935,5.07947725,3.594216347,4.099598101,6.456235009,2.943602292,3.812824213,4.366233191,7.217672521,4.939426732,4.919951359,0.742719047,5.030888468,3.039948746,5.932260458,"21135",Lewis,1250540181,32492720,-83.3780763,38.53158346
"69","21137",0.594630027,1.505467365,2.522859131,10.26859041,12.66295973,16.37537491,19.4122906,17.23916025,14.00366797,8.937187999,2.728113271,-2.735849521,-5.817542955,1.626059282,1.068695244,4.036135831,16.10983668,18.38294881,19.03477946,18.89090284,18.0189427,9.126598073,1.036449906,0.439868185,-2.554809836,0.291823802,0.290635098,8.044639445,14.47775958,16.82567106,19.54941609,18.18311961,16.51626812,9.060091728,-0.201329847,0.788273977,9.321908209,14.14069776,15.09406699,22.62863404,24.24932279,28.03353374,30.14146298,28.25525532,26.03720784,21.88691712,14.60625931,7.669372057,5.167458336,12.91839041,12.09009298,17.2065167,27.91856348,29.45658672,30.24400415,29.02212416,27.60512723,20.68430202,10.52690981,9.093975684,6.640836699,11.18236344,12.19346667,21.07679188,25.65496342,27.38550221,30.73977537,30.16393354,30.84481315,22.51640429,11.98855751,11.0074894,4.958269118,7.823082563,8.808463059,16.44861222,18.45614126,22.20445432,24.77687679,22.74720779,20.0204379,15.41205256,8.667186291,2.466761268,-0.32504231,7.272224847,6.579394114,10.62132627,22.01420008,23.91976777,24.63939181,23.9565135,22.81203496,14.90545005,5.781679856,4.766921934,2.043013432,5.737093622,6.242050882,14.56071566,20.0663615,22.10558664,25.14459573,24.17352658,23.68054063,15.78824801,5.893613833,5.897881687,2.277209166,1.070956841,3.022177964,2.361897944,3.671493365,2.881628685,2.990756993,3.303654751,3.842548106,3.999899797,1.372958748,1.858755408,1.938933651,6.062512343,4.654927406,3.175931468,2.800901462,6.298629624,3.062342952,3.915976743,4.897721673,2.027621953,3.833184016,3.499128034,2.816056608,5.829955603,1.199154932,2.827090643,2.753231224,5.178545125,3.220080658,1.400912271,0.207063979,3.480851245,2.534965994,4.484366043,"21137",Lincoln,861936841,9315386,-84.6608451,37.45537216
"70","21139",1.123659184,2.675175369,4.043116178,10.67154072,13.53390187,17.90725358,20.74635269,18.06981919,15.41420098,10.08286526,3.265705265,-2.237856317,-5.928715588,0.749471816,2.78391747,4.606365061,17.50226759,19.89806113,20.414577,19.6374317,18.05953166,9.713952969,0.982569723,0.613053699,-2.077868505,0.174203969,0.931752739,8.131783827,14.91746386,17.71011062,20.35979237,19.21966468,17.67100292,8.679723278,-0.418706522,0.583558073,10.02360505,15.20373577,16.30789351,23.47917516,25.8138594,29.65037967,32.10645645,29.84998297,28.47614899,22.83054642,15.61788944,8.349709153,5.049557527,12.07903797,13.72512967,17.92966506,29.49507039,31.81831002,32.13983493,31.17095053,29.50437157,22.25743709,11.05400611,10.23948468,7.029191559,11.34124877,13.14177881,21.88829791,26.53976629,29.32483503,31.56006901,31.31983405,32.29293873,22.65390224,12.04062156,12.02903065,5.573632118,8.939455572,10.17550485,17.07535794,19.67388063,23.77881662,26.42640457,23.95990108,21.94517499,16.45670584,9.441797354,3.055926418,-0.43957903,6.414254895,8.254523572,11.26801506,23.49866899,25.85818558,26.27720597,25.40419112,23.78195162,15.98569503,6.018287915,5.426269189,2.475661527,5.757726367,7.036765774,15.01004087,20.72861507,23.51747282,25.95993069,25.26974936,24.98197083,15.66681276,5.810957517,6.30629436,2.527370458,1.710826006,3.543473411,4.53527924,4.005727594,4.451045813,2.173548987,2.135141984,2.608997485,3.897244601,2.158079349,2.47157738,2.466448955,7.662244601,2.92536637,4.555486269,4.143440011,4.199180764,1.276020385,1.696748188,3.931839464,2.049889739,4.302664261,3.371616337,2.868086684,6.910217855,2.948573683,3.566549782,4.210865809,3.641484336,3.95105521,2.491951212,0.311562254,3.750401862,3.514219624,2.224558293,"21139",Livingston,810999158,75642166,-88.353721,37.20962639
